strategy_2_n,Index_Name,Event_Type,count,mean,median,std_dev,min,max,5PCT,25PCT,50PCT,75PCT,95PCT,Net_count,Net_mean,Net_median,Net_std_dev,Net_min,Net_max,Net_5PCT,Net_25PCT,Net_50PCT,Net_75PCT,Net_95PCT
4.0,S&P SmallCap 600,Corporate Action,93,-0.003233421736266088,-0.000314473488199,0.023032691131334864,-0.0795328232254423,0.0527087264671803,-0.03728673559411718,-0.0151098521078071,-0.000314473488199,0.0120896063788432,0.03018488042737449,93,-0.0029144849615531094,-0.0009309949262306,0.022985850733182732,-0.0853355759823336,0.0530063325485485,-0.04197651862201362,-0.0126061388746837,-0.0009309949262306,0.0102525350059728,0.02580564749921841
4.0,S&P SmallCap 600,Index Review,90,-0.0025590933452052022,-0.003352403191586,0.01684771059869377,-0.0597174524269165,0.0600590646692439,-0.030271972076629027,-0.011933148397082899,-0.003352403191586,0.00770272606922035,0.018898801331753957,90,-0.0010751615604557576,-0.0011648652358478,0.014508013696435387,-0.0556464886758473,0.0607860083159225,-0.02051024809151135,-0.0079841666570309,-0.0011648652358478,0.0049329010038423,0.016388771356233418
5.0,S&P 500,Corporate Action,22,-0.006553534392743989,-0.00033794288606019997,0.02359517208553346,-0.0756961066255893,0.0335536287070363,-0.044391361193505466,-0.009641413491683674,-0.0003379428860602,0.0061233089794706,0.014376887671864683,22,-0.007739037801907384,-0.0022532358265529,0.023519442897535707,-0.0753321698660923,0.0359414540937797,-0.04287156481996039,-0.013612609429820175,-0.0022532358265529,0.004047679105004949,0.014136713412545717
5.0,S&P 500,Index Review,19,-0.0024676196628969586,1.4722849887496966e-05,0.009852207030222899,-0.0275257728863043,0.0111043361896621,-0.0194560728495504,-0.00713953710822005,1.4722849887496966e-05,0.003831989185974,0.0108997738677502,19,-0.0008437112190046579,-2.015382397099405e-06,0.00539689652589054,-0.0110484356547873,0.0101755264768823,-0.00938501057826363,-0.0047319055369031,-2.015382397099405e-06,0.0018861872765390001,0.00597234668345101
5.0,S&P MidCap 400,Corporate Action,60,-0.00032919454851310337,0.0012117023986729,0.018397925040727563,-0.0845315362175232,0.0453249947168588,-0.0319897810566237,-0.0050411832162506,0.0012117023986729,0.007894088877832599,0.02089080342326615,60,-0.00046514241410310547,0.0016271915307493,0.016464562263427126,-0.0722251752378326,0.042198661995087,-0.028757864809308864,-0.005081673969621625,0.0016271915307493,0.0063990466813351994,0.017775053791467026
5.0,S&P MidCap 400,Index Review,55,-0.0017795351617484077,0.0010860220433056,0.011717425792482071,-0.0400962673804101,0.0145346938548723,-0.02473542053980667,-0.0075339164018922,0.0010860220433056,0.0059404850056349,0.013151081127799849,55,-0.0007544169458237294,0.0001814241884113,0.00796328912883764,-0.0249386469254248,0.014406198488435,-0.01234681408427491,-0.005255999939718,0.0001814241884113,0.00413151006184675,0.010201919694009801
5.0,S&P SmallCap 600,Corporate Action,93,-0.0004146183344772869,0.001920690064436,0.01941806756910146,-0.065748736474453,0.0522784276965021,-0.03144736920641724,-0.0105235710636386,0.001920690064436,0.0088466581918302,0.024869819824620942,93,-0.0006374898590729137,0.0008164014742168,0.020051861884104554,-0.0758596897750933,0.0512080434565603,-0.0310167348066858,-0.010852425891914,0.0008164014742168,0.0095814786919988,0.02962702854255058
5.0,S&P SmallCap 600,Index Review,90,-0.00012818498465763827,-2.7415810027373554e-07,0.01488293102917511,-0.0380246058820147,0.0670857157319728,-0.020555492820357363,-0.0080260513622806,-2.7415810027373554e-07,0.0074036148596183255,0.016388056985682197,90,0.0008268222699061665,0.00063208330001465,0.012954510102338751,-0.0370463467062688,0.0671885143187289,-0.012926892188991769,-0.005560286880624925,0.00063208330001465,0.005199502800527975,0.015363136297597592
6.0,S&P 500,Corporate Action,22,-0.00600524349277467,-0.00400348334997075,0.01997383906361831,-0.0685989718003719,0.0172582498369273,-0.04117149464591922,-0.009148666595671026,-0.00400348334997075,0.0063641558898481,0.016079616430170807,22,-0.006214036481021909,-0.0024808852319337,0.0199934459168532,-0.0699169919598662,0.0195635695536859,-0.03918170248820971,-0.0105086826131792,-0.0024808852319337,0.0076664208216283,0.012320374760048325
6.0,S&P 500,Index Review,19,-0.0007598761041542476,0.0008868405445976,0.007502927263038775,-0.013915386662037,0.0105577022099217,-0.01339559254040199,-0.006244600875833,0.0008868405445976,0.0040818852956438,0.01031273466152673,19,0.0006526843708432157,0.0004664090356936,0.004552642522438213,-0.0067448257024403,0.0089701460756844,-0.0065367084775817,-0.00141224998470205,0.0004664090356936,0.0031376440873674,0.007732529960634957
6.0,S&P MidCap 400,Corporate Action,60,0.0007757586109116449,0.0020469336165008,0.014830923649217483,-0.0634660913908549,0.0404418056323293,-0.024327606469480807,-0.0031093652752103,0.0020469336165008,0.00649903126607935,0.022290095575225585,60,0.00035579809901689017,0.0017822660817715,0.013080864299770912,-0.0523946456845612,0.0363384666219526,-0.016048020574826995,-0.004861673876070275,0.0017822660817715,0.0043631711105968,0.01818018939131856
6.0,S&P MidCap 400,Index Review,55,-0.0017657919405344,0.0014072184626972,0.01117122165399953,-0.0357584689232522,0.0155138577939738,-0.025953836946044067,-0.006296265774812701,0.0014072184626972,0.00521598449218365,0.011425154520931229,55,-0.001155931045727229,-0.0005447418025551,0.007403273971843071,-0.0216368969992792,0.0135447603065567,-0.01836724508684662,-0.0051091206648536,-0.0005447418025551,0.00380889604831685,0.010120439184628736
6.0,S&P SmallCap 600,Corporate Action,93,0.0005163538849099149,0.0024952679880233,0.015169129867304764,-0.0415548186321267,0.0379631049516549,-0.02450439359388218,-0.0082524777824973,0.0024952679880233,0.0086057457369532,0.02766163314600808,93,3.574398354394712e-06,0.0010038164434158,0.014806128689884707,-0.0441587353462261,0.0411562486379861,-0.0222985247440007,-0.0085040660835167,0.0010038164434158,0.0080711448860818,0.023845481337100537
6.0,S&P SmallCap 600,Index Review,90,-0.0014184309025486147,-0.00019328843977284998,0.012018381636047768,-0.0322733579288973,0.0456207227141454,-0.02238960277985517,-0.00613080015122185,-0.00019328843977284998,0.004663870352445825,0.012737161250403693,90,-0.00077781338084882,-0.0009723303881796,0.009952005029265562,-0.0334295836530479,0.0455423730603674,-0.012860508134490689,-0.00551069633163425,-0.0009723303881796,0.002906438124766125,0.011625136508869538
7.0,S&P 500,Corporate Action,22,-0.005690396059432917,-0.00411543907045775,0.014874122688836243,-0.0424829742893463,0.0145000955263817,-0.03918613669979146,-0.010464145389626724,-0.00411543907045775,0.0028105319220758,0.014031459276646152,22,-0.005346604000928941,-0.00076944884552795,0.015687785382096284,-0.0449041611699302,0.018420047832622,-0.03909247025483301,-0.010589313425268001,-0.00076944884552795,0.003975907313211375,0.011518469933697508
7.0,S&P 500,Index Review,19,-0.0020859227100509846,-0.0022665783980131,0.007372350132072162,-0.0145001447691813,0.0106956165790048,-0.013332240130282108,-0.00612848148531195,-0.0022665783980131,0.0038839877458547003,0.006233325218697629,19,-0.00023848959955051065,0.0006261485963663,0.0046788777839082705,-0.0062653787933418,0.0090713135245099,-0.00584308123482447,-0.0049322207445179,0.0006261485963663,0.0034901490488027,0.006589329880220944
7.0,S&P MidCap 400,Corporate Action,60,0.00019070081222096675,0.00128672693360335,0.014746549404094594,-0.065643058551836,0.0391556501396754,-0.018291334739356305,-0.004473569472497775,0.00128672693360335,0.006743424025712125,0.01643178396019403,60,6.836161909334663e-05,0.0007149065521820999,0.013059488460195149,-0.0535760342428694,0.0377482688627556,-0.016975465441003378,-0.004791306604861274,0.0007149065521820999,0.004846472701119575,0.016200535273084984
7.0,S&P MidCap 400,Index Review,55,-0.0022054310765974128,-0.0009655878488012,0.010247687334265168,-0.0389368380873525,0.0187965839314372,-0.02316964930145088,-0.0058497831351371,-0.0009655878488012,0.0038384084360812004,0.010432084086422207,55,-0.0008630228378984714,-0.0009136784151579,0.007495357055595503,-0.0254100862883735,0.0156612174172947,-0.01389905720629577,-0.0040853288057003,-0.0009136784151579,0.0044371999075264,0.008350080985047225
7.0,S&P SmallCap 600,Corporate Action,93,0.0013743004502579045,0.0026846942406108,0.013544091229357286,-0.0362543057505089,0.0345280727428263,-0.02243968625336224,-0.0080061223518563,0.0026846942406108,0.0083792300900055,0.02532813128956242,93,0.0007483604834457809,0.0019003923069267,0.012558694115697386,-0.0330313872865596,0.0385994417554308,-0.01948031812299062,-0.007141754843863,0.0019003923069267,0.0104586128498515,0.019158116510504718
7.0,S&P SmallCap 600,Index Review,90,-0.0027061201575069097,-0.0021318436018486,0.010429252605456506,-0.0270763513777254,0.0369785653837865,-0.021859085716931223,-0.008599063823107751,-0.0021318436018486,0.0032692704290670253,0.011803778869032786,90,-0.0014109127878169766,-0.0013200837548333001,0.008632468251473421,-0.0255975799879639,0.0382237090349733,-0.012391464626856365,-0.006785030061523825,-0.0013200837548333001,0.00260441699465525,0.01006326672202558
8.0,S&P 500,Corporate Action,22,-0.00411202804200589,-0.0038198053791835,0.011889806422490214,-0.0337408631300915,0.0118467055017863,-0.029232499660639455,-0.008111389250527526,-0.0038198053791835,0.006062271901005575,0.010786217787174432,22,-0.004588688269665391,-0.0020149419415714,0.012309094500909301,-0.0357271883733882,0.0147528668088057,-0.030148925001383067,-0.0084086343585438,-0.0020149419415714,0.0031349414969222503,0.010207394902047888
8.0,S&P 500,Index Review,19,-0.0009234208999898318,0.0004383797807451,0.00580410852049945,-0.0121803263067525,0.0075762800343485,-0.0101600653664382,-0.004354417570559,0.0004383797807451,0.0034976396011248,0.005622824276417596,19,0.00010980911042709465,0.0010486017312213,0.003625560706916774,-0.0051481150921341,0.0071306822922026,-0.00439231328603847,-0.003368451850124,0.0010486017312213,0.00185467046627055,0.006230120225514888
8.0,S&P MidCap 400,Corporate Action,60,0.000538415483878685,0.00077065208695155,0.012868577935896743,-0.0546760512163813,0.037288155576232,-0.012690079055843809,-0.00436000517571545,0.00077065208695155,0.005981927921296325,0.013457679005830891,60,0.0004584666993078902,0.00106134162118645,0.011546719819187147,-0.0461566113092477,0.0347725588852188,-0.013815374383706,-0.00454002933810505,0.00106134162118645,0.004263162298072725,0.01608616446907206
8.0,S&P MidCap 400,Index Review,55,-0.0006194045538981149,0.0005549772793844,0.008824929638325667,-0.0332271617448519,0.0166333978736774,-0.013570663366149928,-0.0055997569113591,0.0005549772793844,0.0045530045944489,0.012697206013488813,55,-0.00041079355157046726,-0.0008113570898586,0.006938257345795297,-0.0255195206510652,0.0125681350536632,-0.01083411586804428,-0.00434387530780735,-0.0008113570898586,0.0051185350607598,0.009466097441104077
8.0,S&P SmallCap 600,Corporate Action,93,9.502856639942817e-05,0.0003519281027958,0.012586879687674876,-0.0350959211537278,0.0297677115187656,-0.01965262300408278,-0.0092333685566557,0.0003519281027958,0.0080466304748399,0.02203981445589431,93,-0.000344828402773261,0.0007530001326143,0.011731657608432772,-0.0336031129897325,0.0284267145424252,-0.01814975877742132,-0.0080895823525257,0.0007530001326143,0.0072554676268897,0.018832222919457492
8.0,S&P SmallCap 600,Index Review,90,-0.0014751397541168437,-0.000619770680525,0.008870304053262095,-0.0262798341764713,0.0269720021193117,-0.015200331831546196,-0.007672544368205425,-0.000619770680525,0.003330192964006475,0.011791922640148436,90,-0.0013328144522939654,-0.0017605801220629,0.007499771509437378,-0.0219111877187453,0.0279237457392314,-0.012151521339035326,-0.006217665458676224,-0.0017605801220629,0.002800438585774675,0.008798228735232066
9.0,S&P 500,Corporate Action,22,-0.00408621468867729,-0.0036913348315422,0.00987148387727349,-0.0300972584724719,0.0116886954664923,-0.023236423128982036,-0.00793145603430445,-0.0036913348315422,0.003060234263474825,0.007995380600818999,22,-0.004834841645282897,-0.00321637011255055,0.010095007715463553,-0.0322693141213541,0.0117420837666948,-0.023826586990664134,-0.009364727705140975,-0.00321637011255055,0.001256480047016225,0.007940936276572308
9.0,S&P 500,Index Review,19,-0.0008449260747852842,-0.0005821723125992,0.005317913646346903,-0.012302110882777,0.005354490210183,-0.01017360907880134,-0.0039683120777547504,-0.0005821723125992,0.0042044183237452005,0.005019541790469299,19,-0.0001036582185557317,-0.0001837742236132,0.004543584454359779,-0.0144482167252303,0.0061853605257818,-0.005328737648926,-0.0012912163839276,-0.0001837742236132,0.0024045072855757,0.004977142734709098
9.0,S&P MidCap 400,Corporate Action,60,0.000737682832279638,0.0017600215152174,0.011692329629312851,-0.0449222912317116,0.0297207007287325,-0.01415775562687207,-0.0034568845167296,0.0017600215152174,0.00534744170644365,0.014477290282517806,60,0.00047386024237840824,0.00095256629264995,0.010304189236395965,-0.0338879701336663,0.0265681829334862,-0.012977132914383033,-0.0038360576439802497,0.00095256629264995,0.003884949065042025,0.013323358149311633
9.0,S&P MidCap 400,Index Review,55,-0.0005128124837003602,0.0008211410536042,0.00846992840032946,-0.0360182062779036,0.0163676063965526,-0.014444346100607389,-0.0045277967451123,0.0008211410536042,0.0045786374903443,0.011606091018658608,55,-0.00018047020599097643,0.0008853695849715,0.006660884380152009,-0.0267874112410088,0.0110814284532948,-0.00999855914272416,-0.00326634137987845,0.0008853695849715,0.00484836485093135,0.007422340165354017
9.0,S&P SmallCap 600,Corporate Action,93,0.0003078673213258889,0.0015290637547275,0.011890989750903537,-0.0412137238013044,0.0327563565010407,-0.0161862930589465,-0.0057099783063183,0.0015290637547275,0.0060405218291657,0.01886295900842063,93,-0.0003838021597974526,0.0009426565603768,0.011366283180552512,-0.0384425227580705,0.0300107383898786,-0.01613813457807814,-0.0058879444957481,0.0009426565603768,0.0067756220284866,0.016068523020204402
9.0,S&P SmallCap 600,Index Review,90,-0.001546731822190919,-0.0010676370834082501,0.007973090810307696,-0.0211170465900485,0.0236005018543978,-0.016480617069090965,-0.005503878528482925,-0.0010676370834082501,0.003507557274723575,0.010176428665645419,90,-0.0013877923108925752,-0.0017276851999426502,0.006688858437073942,-0.0185969776976697,0.02483728681297,-0.009687937316799445,-0.0055856313559014,-0.0017276851999426502,0.0024087701830082502,0.008099391616395288
10.0,S&P 500,Corporate Action,22,-0.004258484651784225,-0.0035555562575896,0.008417130745331911,-0.0297497269837243,0.0066663346857594,-0.01685794029346119,-0.00801892529545415,-0.0035555562575896,0.001658871170876775,0.0065105563301432225,22,-0.004913389688859695,-0.00252472451806155,0.008802727775187112,-0.0325060662956414,0.0092424992815779,-0.01803391358565772,-0.007869826550261326,-0.00252472451806155,0.000550956838985125,0.00361556488335002
10.0,S&P 500,Index Review,19,-0.0006395395001458842,0.0009738925008832,0.005274468537002739,-0.0098440267269666,0.0061309703612047,-0.00925876311871494,-0.0050029005512294,0.0009738925008832,0.00376939780145295,0.005272181348755448,19,7.355965658668414e-05,0.000774950010341,0.004304166119602461,-0.0119615119351851,0.0055815935397318,-0.00670737384709374,-0.0014732373759249,0.000774950010341,0.0029034651501718,0.005486017206747689
10.0,S&P MidCap 400,Corporate Action,60,0.0011507319485458331,0.0017858042492280499,0.010217287908605967,-0.034575520293886,0.0230724321331741,-0.012516968667974483,-0.00250682826325785,0.0017858042492280499,0.005670882318125175,0.017927586752919156,60,0.0009097170408235117,0.00061604967178665,0.008873041101671192,-0.0270287763396198,0.0220596522274781,-0.010090551331878549,-0.0032642839689830502,0.00061604967178665,0.004668026092944775,0.015207155679924103
10.0,S&P MidCap 400,Index Review,55,-1.5432194888125376e-05,-0.0001978494423319,0.008487389656681136,-0.0342371381943511,0.0155261286300873,-0.013903380088934549,-0.0029968340405326,-0.0001978494423319,0.0058523851206224,0.010021805879069203,55,-0.00015010861522651267,0.0007391558089619,0.006402887565907128,-0.0253858455544001,0.0113364165732183,-0.00887195991665218,-0.0041485961986579,0.0007391558089619,0.0045882237610221505,0.008515027859361118
10.0,S&P SmallCap 600,Corporate Action,93,0.00021641630060844632,0.0013112727610007,0.01157464923404858,-0.0452551124993527,0.0276392924906058,-0.0164877346190692,-0.0070138815941328,0.0013112727610007,0.0066590196667627,0.019752545539804534,93,-0.0004157900825852247,3.404442753449956e-05,0.011010435885644772,-0.0428055737744536,0.0264571529503769,-0.015957907027860298,-0.0056431047250464,3.404442753449956e-05,0.005795667814366,0.017715202464529574
10.0,S&P SmallCap 600,Index Review,90,-0.0004228491607282067,-3.5243490877229524e-05,0.007722127331546851,-0.0193352211004653,0.0237297968459833,-0.015585124527271075,-0.004316596893041075,-3.524349087722952e-05,0.004420894486779875,0.008952405870778779,90,-0.0005671746754910977,-0.00049333426634945,0.006347236605693985,-0.0167265505039009,0.0237483166233385,-0.008786943754492306,-0.004755344283724325,-0.00049333426634945,0.002738475519514275,0.0069546483842763
11.0,S&P 500,Corporate Action,22,-0.0031632331459285996,-0.00215445798320455,0.008294942397263175,-0.0314793591681746,0.0083827756843402,-0.01075143184690668,-0.006658566987373375,-0.00215445798320455,0.0013934455916275248,0.00608774573569657,22,-0.004296539838507827,-0.0028486897588954002,0.008442591748089168,-0.0341824429812262,0.0081346515120623,-0.011766507286355785,-0.007369056146089575,-0.0028486897588954002,0.00023512762939494996,0.004709311112190489
11.0,S&P 500,Index Review,19,-0.0013048266200152035,-0.0004178668143932,0.0037209371895923094,-0.0082042300198275,0.0042648477339545,-0.006550390363331941,-0.00448516193534805,-0.0004178668143932,0.0019153930407025499,0.003509714686658658,19,-0.0007206966222263578,-0.0001887826559112,0.0035320058014037974,-0.0104477035671559,0.0057429534054438,-0.00547028391677302,-0.0025401036411356,-0.0001887826559112,0.00147073311547515,0.0033036393896231342
11.0,S&P MidCap 400,Corporate Action,60,0.001866347898939054,0.0012366582718280998,0.010237510893930372,-0.0325578324642604,0.0253502127689118,-0.01126728173631607,-0.00332927730987535,0.0012366582718280998,0.00543340880911585,0.020871199340710887,60,0.0014020527932866267,0.0009258371538683,0.008665198955864064,-0.0241678496701172,0.0239012895426584,-0.009303761000769935,-0.00284000645810175,0.0009258371538683,0.005422382624921824,0.017232632332177485
