Date,Open,High,Low,Close,Volume,ADV20,Return,Ticker,Index_Name,GICS_Sector,Event_Type,Open_IJR,Close_IJR,Volume_IJR,ADV20_IJR,strategy_2_n,strategy_2,strategy_2_md,strategy_2_n_etf,strategy_2_etf,strategy_2_md_etf,strategy_2_net,Volatility,Open_IJH,Close_IJH,Volume_IJH,ADV20_IJH,Open_SPY,Close_SPY,Volume_SPY,ADV20_SPY,Previous_Close
2022-07-21,483.8800298095633,488.43917429915433,477.2494089521015,485.0706176757813,57900,106290.0,0.0017391223239844,COKE,S&P MidCap 400,Consumer Staples,Corporate Action,93.82826735623786,94.66835021972656,15376400.0,4690860.0,2.0,0.0017391223239843,0.0017391223239843,2.0,0.0022492587752552,0.0022492587752552,-0.0005101364512709,0.0340311598104167,,,,,,,,,484.2284851074219
2023-03-02,26.48501185105869,26.61095904625967,25.801295319007107,26.152149200439453,4099300,3243610.0,-0.0293823806803794,COLB,S&P MidCap 400,Financials,Corporate Action,99.210780106669,100.3316421508789,3391900.0,3288250.0,2.0,-0.0293823806803794,-0.0293823806803794,2.0,0.0030206546912855,0.0030206546912855,-0.0324030353716649,0.0135904963977166,,,,,,,,,26.943822860717773
2023-04-05,79.1059212363858,81.36213087293558,76.7705444950962,76.92887115478516,1836600,670550.0,-0.0159494094117988,CR,S&P MidCap 400,Industrials,Corporate Action,92.38228208599443,92.07907104492188,3438900.0,5749325.0,2.0,-0.0159494094117989,-0.0159494094117989,2.0,-0.0076946699198153,-0.0076946699198153,-0.0082547394919836,0.034022035634889,,,,,,,,,78.17572784423828
2023-08-23,81.97881892569511,82.62897146671847,81.51582752456915,82.33345031738281,661100,1171590.0,0.0051712490141895,DLB,S&P MidCap 400,Information Technology,Corporate Action,96.4649596349074,97.2698974609375,2908400.0,2944800.0,2.0,0.0051712490141896,0.0051712490141896,2.0,0.0106066710839659,0.0106066710839659,-0.0054354220697763,0.0346433472898924,,,,,,,,,81.90987396240234
2024-10-14,69.11000061035156,70.19000244140625,68.22000122070312,68.86000061035156,2695200,4954965.0,-0.0004354591314074,DOCU,S&P MidCap 400,Information Technology,Corporate Action,116.08999633789062,116.98999786376952,2132800.0,3299125.0,2.0,-0.0004354591314074,-0.0004354591314074,2.0,0.0067986311211281,0.0067986311211281,-0.0072340902525355,0.0208128122409034,,,,,,,,,68.88999938964844
2024-04-23,206.1000061035156,221.33999633789065,206.1000061035156,220.52999877929688,860800,870780.0,0.0727732204216138,DUOL,S&P MidCap 400,Consumer Discretionary,Corporate Action,103.26585014128068,105.11094665527344,3006200.0,3961240.0,2.0,0.0727732204216137,0.0727732204216137,2.0,0.0177696522942827,0.0177696522942827,0.055003568127331,0.0320731095450964,,,,,,,,,205.57000732421875
2024-01-24,158.63999938964844,159.0,154.5500030517578,154.8699951171875,782300,1647425.0,-0.008387742476805,ELF,S&P MidCap 400,Consumer Staples,Corporate Action,105.79320758976682,103.9141082763672,4685500.0,4939555.0,2.0,-0.008387742476805,-0.008387742476805,2.0,-0.0077438384628418,-0.0077438384628418,-0.0006439040139632,0.0318131386599913,,,,,,,,,156.17999267578125
2023-07-25,69.17524719238281,70.1311844834164,68.9145397009764,69.17524719238281,1805900,3001605.0,0.0005587143940961,ELS,S&P MidCap 400,Real Estate,Corporate Action,101.56945780495768,101.6970672607422,4002900.0,3576855.0,2.0,0.0005587143940961,0.0005587143940961,2.0,-0.000289346469973,-0.000289346469973,0.0008480608640691,0.0155218358340011,,,,,,,,,69.1366195678711
2024-10-02,144.39999389648438,146.30999755859375,143.82000732421875,145.33999633789062,355100,1014710.0,0.0011021054565465,ENSG,S&P MidCap 400,Health Care,Corporate Action,115.0199966430664,114.91999816894533,2997500.0,3833710.0,2.0,0.0011021054565466,0.0011021054565466,2.0,-0.0045907214664932,-0.0045907214664932,0.0056928269230398,0.0112717364932329,,,,,,,,,145.17999267578125
2023-08-09,270.40789593893163,281.8527072090894,268.7364229909893,280.8104858398437,345500,390335.0,0.0384699854165446,ERIE,S&P MidCap 400,Financials,Corporate Action,101.23569745281588,100.62709045410156,3571300.0,3243255.0,2.0,0.0384699854165446,0.0384699854165446,2.0,-0.0071670177622895,-0.0071670177622895,0.0456370031788341,0.039344216206851,,,,,,,,,270.40789794921875
2022-04-06,44.32193480968625,46.491954424254864,42.56808178699529,44.63901519775391,2231100,637985.7142857143,0.0037876269708547,ESAB,S&P MidCap 400,Industrials,Corporate Action,101.60879743092696,101.05039978027344,6048300.0,4717225.0,2.0,0.0037876269708548,0.0037876269708548,2.0,-0.0110241396708117,-0.0110241396708117,0.0148117666416665,0.0389677838255769,,,,,,,,,44.47057723999024
2022-10-04,30.847999572753903,31.69799995422364,30.847999572753903,31.63400077819824,2494500,3781600.0,0.0381333897175431,EXLS,S&P MidCap 400,Information Technology,Corporate Action,88.24510244968424,90.06008911132812,4211500.0,4222870.0,2.0,0.038133389717543,0.038133389717543,2.0,0.0380355935926538,0.0380355935926538,9.779612488920036e-05,0.0340433529167464,,,,,,,,,30.472000122070312
2023-03-23,91.77787113145642,93.00576729478294,89.93111799982738,90.23563385009766,448900,925205.0,-0.0154342382062826,EXPO,S&P MidCap 400,Industrials,Corporate Action,91.58022715454332,90.25,4371200.0,5541085.0,2.0,-0.0154342382062825,-0.0154342382062825,2.0,-0.0082868226893584,-0.0082868226893584,-0.0071474155169241,0.0204012311457173,,,,,,,,,91.65018463134766
2022-12-20,53.70565733443608,54.84812134795053,53.3638955504593,54.02789306640625,2532700,3390507.85,0.0032637924184102,FBIN,S&P MidCap 400,Industrials,Corporate Action,91.01387415956384,91.58892822265624,4145200.0,3962620.0,2.0,0.0032637924184103,0.0032637924184103,2.0,0.0033097810289255,0.0033097810289255,-4.598861051519987e-05,0.0285842175038476,,,,,,,,,53.85213088989258
2023-10-23,82.25,84.16000366210938,80.9800033569336,82.19999694824219,1311300,2746710.0,-0.0017002598478864,FND,S&P MidCap 400,Consumer Discretionary,Corporate Action,88.02735569698858,87.6327896118164,4925500.0,4404440.0,2.0,-0.0017002598478865,-0.0017002598478865,2.0,-0.0090350817406368,-0.0090350817406368,0.0073348218927503,0.0218576224481829,,,,,,,,,82.33999633789062
2022-10-04,24.420000076293945,25.690000534057617,24.420000076293945,25.32999992370605,2932100,3578970.0,0.0576200048770783,FYBR,S&P MidCap 400,Communication Services,Corporate Action,88.24510244968424,90.06008911132812,4211500.0,4222870.0,2.0,0.0576200048770782,0.0576200048770782,2.0,0.0380355935926538,0.0380355935926538,0.0195844112844243,0.0352642296126677,,,,,,,,,23.950000762939453
2022-03-31,172.75999450683594,177.6999969482422,170.85000610351562,171.77000427246094,536000,1017325.0,-0.0094001711729961,GTLS,S&P MidCap 400,Industrials,Corporate Action,104.8725176503632,103.86162567138672,3878800.0,4695050.0,2.0,-0.0094001711729961,-0.0094001711729961,2.0,-0.0104567736750635,-0.0104567736750635,0.0010566025020674,0.0441018607733477,,,,,,,,,173.39999389648438
2023-10-13,106.65708789218648,108.1107776483705,103.95879996155467,104.64581298828124,928900,1240105.0,-0.0236879317322905,H,S&P MidCap 400,Consumer Discretionary,Corporate Action,91.28250856175406,89.9804458618164,3137700.0,4046875.0,2.0,-0.0236879317322905,-0.0236879317322905,2.0,-0.0115938659723918,-0.0115938659723918,-0.0120940657598987,0.0220504099945772,,,,,,,,,107.18479919433594
2022-05-20,20.5864851211669,20.805879065073512,20.065424286440177,20.4676456451416,4143300,6303400.0,0.0035857508931409,IRT,S&P MidCap 400,Real Estate,Corporate Action,93.83938843878109,92.52041625976562,4691500.0,6234050.0,2.0,0.003585750893141,0.003585750893141,2.0,-0.0039386312106625,-0.0039386312106625,0.0075243821038035,0.027455995233929,,,,,,,,,20.394515991210938
2023-06-07,37.09000015258789,40.56999969482422,37.060001373291016,39.34000015258789,1368400,1325500.0,0.066413684019386,KNF,S&P MidCap 400,Materials,Corporate Action,96.24901019978992,97.97667694091795,4211800.0,4300215.0,2.0,0.0664136840193859,0.0664136840193859,2.0,0.02454340918641,0.02454340918641,0.0418702748329758,0.0509640402630918,,,,,,,,,36.88999938964844
2022-10-13,67.56999969482422,72.12999725341797,66.16000366210938,70.94000244140625,1446500,1953620.0,0.0475487472336122,LNTH,S&P MidCap 400,Health Care,Corporate Action,84.91601554645247,88.68186950683594,5329600.0,4503230.0,2.0,0.0475487472336122,0.0475487472336122,2.0,0.0255921808821283,0.0255921808821283,0.0219565663514839,0.0408539103728208,,,,,,,,,67.72000122070312
2022-07-28,32.25,33.13999938964844,31.89999961853028,32.91999816894531,2986500,3151735.0,0.0554664188927678,MP,S&P MidCap 400,Materials,Corporate Action,96.21331507504992,97.30445098876952,3601700.0,4974300.0,2.0,0.0554664188927679,0.0554664188927679,2.0,0.0135787676526481,0.0135787676526481,0.0418876512401198,0.041867140758131,,,,,,,,,31.190000534057617
2022-04-05,53.56064038898268,54.62211504710442,51.66167148676373,51.681148529052734,2175000,3165445.0,-0.0350909480299311,MTDR,S&P MidCap 400,Energy,Corporate Action,104.61257861571664,102.17681121826172,3708800.0,4631930.0,2.0,-0.0350909480299312,-0.0350909480299312,2.0,-0.022564157432888,-0.022564157432888,-0.0125267905970431,0.0275190506954167,,,,,,,,,53.56064224243164
2022-08-18,59.47999954223633,61.58000183105469,59.43999862670898,61.369998931884766,603600,1114860.0,0.0253968336928349,MTSI,S&P MidCap 400,Information Technology,Corporate Action,101.4951897196483,102.31595611572266,1970000.0,3684610.0,2.0,0.0253968336928349,0.0253968336928349,2.0,0.0086624244062974,0.0086624244062974,0.0167344092865375,0.0288999124462317,,,,,,,,,59.84999847412109
2022-05-04,80.54000091552734,84.91999816894531,76.20999908447266,83.37999725341797,1238400,906715.0,0.0453860960410272,NARI,S&P MidCap 400,Health Care,Corporate Action,97.6230126313044,99.92398834228516,4489000.0,4200190.0,2.0,0.0453860960410273,0.0453860960410273,2.0,0.0253903411966308,0.0253903411966308,0.0199957548443965,0.0422816934907058,,,,,,,,,79.76000213623047
2022-07-27,145.49000549316406,149.97000122070312,145.49000549316406,148.7899932861328,385800,588815.0,0.0254306480179244,NOVT,S&P MidCap 400,Information Technology,Corporate Action,94.47521287788248,96.0008773803711,3932000.0,4971330.0,2.0,0.0254306480179243,0.0254306480179243,2.0,0.0226290425374732,0.0226290425374732,0.0028016054804511,0.0314291706576447,,,,,,,,,145.10000610351562
2022-12-02,171.62707616905985,173.19474504218397,170.89487188876967,172.04949951171875,383100,931840.0,-0.004994513782786,NXST,S&P MidCap 400,Communication Services,Corporate Action,97.36855073958276,99.12529754638672,3298000.0,3660260.0,2.0,-0.004994513782786,-0.004994513782786,2.0,0.0040307125162824,0.0040307125162824,-0.0090252262990684,0.0329419564766925,,,,,,,,,172.91311645507812
2022-07-06,116.62999725341795,116.87000274658205,114.80999755859376,115.76000213623048,460300,1046645.0,-0.0073743833827577,OMCL,S&P MidCap 400,Health Care,Corporate Action,89.88855720959975,89.125732421875,3633200.0,4719405.0,2.0,-0.0073743833827577,-0.0073743833827577,2.0,-0.0112481964332313,-0.0112481964332313,0.0038738130504736,0.0279335587730495,,,,,,,,,116.62000274658205
2023-10-19,126.01000213623048,127.33999633789062,120.91999816894533,121.19000244140624,687000,984640.0,-0.0363390554802453,ONTO,S&P MidCap 400,Information Technology,Corporate Action,90.79917405902816,89.47737884521484,5084400.0,4250380.0,2.0,-0.0363390554802453,-0.0363390554802453,2.0,-0.015519777611832,-0.015519777611832,-0.0208192778684132,0.029278448040192,,,,,,,,,125.76000213623048
2022-07-08,77.36982110996638,79.57925798671833,76.90623226198758,78.4449462890625,572200,1245235.0,0.0133794117316594,ORA,S&P MidCap 400,Utilities,Corporate Action,90.57416166442304,90.51622009277344,3505100.0,4773940.0,2.0,0.0133794117316595,0.0133794117316595,2.0,-0.0020226799912652,-0.0020226799912652,0.0154020917229246,0.0341016564887553,,,,,,,,,77.40925598144531
2023-08-07,163.09521296213816,163.318868192296,160.9365557088766,163.17300415039062,396100,602765.0,0.0028087669689305,PAG,S&P MidCap 400,Consumer Discretionary,Corporate Action,101.68724668063597,102.05045318603516,2547200.0,3260865.0,2.0,0.0028087669689304,0.0028087669689304,2.0,0.0057077254782014,0.0057077254782014,-0.0028989585092709,0.0214065995050214,,,,,,,,,162.71597290039062
2022-12-02,38.048694298359415,38.2702993097384,34.95585019058206,35.302711486816406,5981700,4374075.0,-0.0707584222362641,PBF,S&P MidCap 400,Energy,Corporate Action,97.36855073958276,99.12529754638672,3298000.0,3660260.0,2.0,-0.0707584222362641,-0.0707584222362641,2.0,0.0040307125162824,0.0040307125162824,-0.0747891347525465,0.0302837545421329,,,,,,,,,37.99088668823242
2022-06-30,43.828496400185806,44.61098622970071,43.51914350756057,43.97407913208008,1196300,1869150.0,0.0006211597963088,POR,S&P MidCap 400,Utilities,Corporate Action,88.13116266799246,89.23196411132812,9692500.0,4410865.0,2.0,0.0006211597963087,0.0006211597963087,2.0,-0.0042024930926931,-0.0042024930926931,0.0048236528890018,0.01945077453026,,,,,,,,,43.94678115844727
2024-01-08,36.060001373291016,37.44499969482422,35.900001525878906,37.43999862670898,7012000,6665760.0,0.0431874968910586,PSTG,S&P MidCap 400,Information Technology,Corporate Action,103.2020231428848,104.91299438476562,4099800.0,5304190.0,2.0,0.0431874968910586,0.0431874968910586,2.0,0.0161893059907044,0.0161893059907044,0.0269981909003542,0.0238681412105926,,,,,,,,,35.88999938964844
2024-04-02,10.93000030517578,11.260000228881836,10.550000190734863,10.920000076293944,20343100,10626110.0,0.0469798424526417,ROIV,S&P MidCap 400,Health Care,Corporate Action,107.36276472214792,106.6187744140625,3865600.0,3930200.0,2.0,0.0469798424526418,0.0469798424526418,2.0,-0.0174604271635455,-0.0174604271635455,0.0644402696161873,0.0300574215160976,,,,,,,,,10.43000030517578
2022-11-02,19.1299991607666,19.1299991607666,15.93000030517578,16.100000381469727,4330200,1589000.0,-0.1552990119313366,RXO,S&P MidCap 400,Industrials,Corporate Action,94.83534056536156,92.20507049560548,5273000.0,4851215.0,2.0,-0.1552990119313366,-0.1552990119313366,2.0,-0.0336689777954607,-0.0336689777954607,-0.1216300341358759,0.0683834086346615,,,,,,,,,19.059999465942383
2024-07-01,58.06226451575457,58.241962338303615,55.81604554217834,56.66461563110352,1356000,1835535.0,-0.0198584661987406,RYAN,S&P MidCap 400,Financials,Corporate Action,106.53885679994626,105.36405181884766,3226100.0,3061850.0,2.0,-0.0198584661987406,-0.0198584661987406,2.0,-0.0077817519995562,-0.0077817519995562,-0.0120767141991843,0.0248182546962866,,,,,,,,,57.812686920166016
2022-12-23,8.194999694824219,8.234999656677246,8.012999534606934,8.218999862670898,9660000,14852350.0,0.0023170797375255,SMCI,S&P MidCap 400,Information Technology,Corporate Action,91.8325941198882,92.46612548828124,2978300.0,4226765.0,2.0,0.0023170797375255,0.0023170797375255,2.0,0.006578374193857,0.006578374193857,-0.0042612944563314,0.0364315230611747,,,,,,,,,8.199999809265137
2024-06-04,123.79000091552734,124.22000122070312,118.87000274658205,119.72000122070312,1125300,2170675.0,-0.0363036465778116,SRPT,S&P MidCap 400,Health Care,Corporate Action,107.62066850762676,106.75764465332033,4154600.0,2514980.0,2.0,-0.0363036465778116,-0.0363036465778116,2.0,-0.0150100934987842,-0.0150100934987842,-0.0212935530790274,0.031519516500939,,,,,,,,,124.2300033569336
2023-05-05,32.7718981124293,33.536671468136355,32.7718981124293,33.18733215332031,2229400,3553280.0,0.0147229336088758,STAG,S&P MidCap 400,Real Estate,Corporate Action,90.60212939019029,91.2965850830078,4224000.0,4040355.0,2.0,0.0147229336088758,0.0147229336088758,2.0,0.024138809602119,0.024138809602119,-0.0094158759932432,0.0131041447742746,,,,,,,,,32.705806732177734
2022-07-07,6.050000190734863,6.300000190734863,6.039999961853027,6.260000228881836,47565560,65461003.45,0.0682594003846106,SWN,S&P MidCap 400,Energy,Corporate Action,89.84028487653556,90.69967651367188,2871000.0,4758555.0,2.0,0.0682594003846106,0.0682594003846106,2.0,0.0176598166323799,0.0176598166323799,0.0505995837522307,0.0504906362501298,,,,,,,,,5.860000133514404
2023-02-24,82.60113308111436,84.07142742735088,82.30707869884931,83.35588836669922,482600,1265860.0,-0.0028143219277616,UFPI,S&P MidCap 400,Industrials,Corporate Action,99.02560048760252,99.60065460205078,3262200.0,3293900.0,2.0,-0.0028143219277616,-0.0028143219277616,2.0,-0.0076713055152416,-0.0076713055152416,0.00485698358748,0.0292972822184909,,,,,,,,,83.59114074707031
2023-01-06,20.824361834994207,21.271989277466123,20.6492033512462,21.174678802490234,2718900,6446545.0,0.0182498616392443,VNO,S&P MidCap 400,Real Estate,Corporate Action,93.22635240460968,94.58113098144533,3398400.0,4213700.0,2.0,0.0182498616392443,0.0182498616392443,2.0,0.0235206164437002,0.0235206164437002,-0.0052707548044559,0.0186734638333056,,,,,,,,,20.795169830322266
2023-10-04,16.65863826389744,16.65863826389744,15.737012846019796,16.09377098083496,3647200,4703900.0,-0.0216868394641694,VSTS,S&P MidCap 400,Industrials,Corporate Action,90.27637172610127,90.45392608642578,6212000.0,4140580.0,2.0,-0.0216868394641694,-0.0216868394641694,2.0,0.0019668369968521,0.0019668369968521,-0.0236536764610215,0.0017088082403037,,,,,,,,,16.450531005859375
2022-10-19,90.63364883792931,91.84975077646426,89.31052933500357,89.4661865234375,1242400,1321095.0,-0.0203473312731394,WLK,S&P MidCap 400,Materials,Corporate Action,89.37097529476584,88.74009704589844,3612000.0,4720220.0,2.0,-0.0203473312731394,-0.0203473312731394,2.0,-0.0148690185289126,-0.0148690185289126,-0.0054783127442267,0.0205507603226552,,,,,,,,,91.32439422607422
2023-12-01,58.4661050791989,59.91832855257446,58.230354655492455,59.76744842529297,2123200,3439550.0,0.0183162248835246,WPC,S&P MidCap 400,Real Estate,Corporate Action,94.66590675583434,97.7040557861328,10053100.0,4875785.0,2.0,0.0183162248835246,0.0183162248835246,2.0,0.0291980458662714,0.0291980458662714,-0.0108818209827468,0.0144558673225177,,,,,,,,,58.69242477416992
2024-04-04,31.65501792766402,32.03033589677678,31.37846982815213,31.526620864868164,3130700,4814295.0,0.0021977492942064,XRAY,S&P MidCap 400,Health Care,Corporate Action,108.28531253610338,106.4005355834961,3908400.0,3951225.0,2.0,0.0021977492942063,0.0021977492942063,2.0,-0.0084126290043336,-0.0084126290043336,0.0106103782985399,0.0145393522204571,,,,,,,,,31.45748519897461
