Date,Open,High,Low,Close,Volume,ADV20,Return,Ticker,Index_Name,GICS_Sector,Event_Type,strategy_1_n_y,strategy_1_y,strategy_1_md_y,Volatility
2023-09-05,19.831759818626093,20.33230026296417,19.65916063032814,19.693679809570312,7068500,1827575.0,0.0297834695635133,BXMT,S&P SmallCap 600,Financials,Index Review,1.0,0.0,-0.0069625696518417,0.0150368769582947
2024-04-18,400.1325341109859,406.2332712509178,390.418522319132,391.6081848144531,333900,117025.0,0.0119410494373577,CABO,S&P SmallCap 600,Communication Services,Corporate Action,1.0,0.0,-0.0213038145360315,0.0208131216740623
2024-03-04,37.130001068115234,37.2599983215332,36.36000061035156,36.560001373291016,1405700,677455.0,0.0041197892476665,CALX,S&P SmallCap 600,Information Technology,Index Review,1.0,0.0,-0.0153514591550523,0.023844371238881
2023-09-05,35.28240485911008,37.36749352402954,35.27275329042035,36.44078826904297,980100,313400.0,0.0291711843867592,CATY,S&P SmallCap 600,Financials,Index Review,1.0,0.0,0.0328317589052831,0.0182347329185698
2023-03-06,101.71918433852234,103.81591900876694,100.771092896483,101.06281280517578,791400,383445.0,0.0090106717510862,CBRL,S&P SmallCap 600,Consumer Discretionary,Index Review,1.0,0.0,-0.0064527801477659,0.0166088923249838
2023-03-16,21.90999984741211,23.450000762939453,21.850000381469727,22.780000686645508,4771600,1031155.0,0.1079767158739744,CERT,S&P SmallCap 600,Health Care,Corporate Action,1.0,0.0,0.0397079345181354,0.0515624816002379
2022-08-05,109.8000030517578,112.7300033569336,108.41999816894533,111.1500015258789,1353000,334465.0,0.0769305543245642,CLFD,S&P SmallCap 600,Information Technology,Corporate Action,1.0,0.0,0.0122950677285933,0.0462474512941369
2024-06-10,46.12652789816604,46.408677979659785,45.06603596378155,45.97085952758789,2825500,1612805.0,-0.0166493363578348,CMA,S&P SmallCap 600,Financials,Index Review,1.0,0.0,-0.0033748122321675,0.0197482242802205
2024-04-19,72.62403411314453,72.8013343668849,69.53112801679556,71.30413055419922,2006100,235115.0,0.0949931987454291,CNS,S&P SmallCap 600,Financials,Corporate Action,1.0,0.0,-0.0181744731625479,0.030925904841438
2022-09-13,16.15999984741211,17.219999313354492,15.06999969482422,15.300000190734863,17608800,3604670.0,0.009901028117593,CPRX,S&P SmallCap 600,Health Care,Corporate Action,1.0,0.0,-0.0532178010394578,0.0315461162085592
2024-10-02,12.140000343322754,12.489999771118164,11.989999771118164,12.399999618530272,11506300,3045145.0,0.1101163414355521,CRGY,S&P SmallCap 600,Energy,Corporate Action,1.0,0.0,0.0214167436453593,0.0340164871294693
2023-01-31,11.835142669006215,11.835142669006215,11.367463848250637,11.59653091430664,9885200,3897090.0,0.0349233227728946,CRK,S&P SmallCap 600,Energy,Corporate Action,1.0,0.0,-0.0201612909428163,0.0372204349292019
2024-09-09,298.8034022778548,315.6972857252023,297.48426288150614,313.0840148925781,850200,151585.0,0.0992631317276597,CSWI,S&P SmallCap 600,Industrials,Index Review,1.0,0.0,0.0477926707188023,0.0359872855310869
2023-04-26,10.43000030517578,11.08899974822998,10.279999732971191,10.850000381469728,3675500,808220.0,0.1337513821800617,CTKB,S&P SmallCap 600,Health Care,Corporate Action,1.0,0.0,0.0402684625124629,0.0439648557344357
2024-09-27,19.950000762939453,20.38999938964844,19.950000762939453,19.950000762939453,6400,81450.0,0.0050378024961188,CURB,S&P SmallCap 600,Real Estate,Corporate Action,1.0,0.0,0.0,0.0259827100649145
2023-03-16,24.92495906664373,25.54369319394617,24.1724446736968,24.81626319885254,2538000,969460.0,0.0483927866369064,CVI,S&P SmallCap 600,Energy,Corporate Action,1.0,0.0,-0.0043609246258163,0.0298294456041816
2023-11-28,23.16232847698505,24.17591489022153,22.94647252556852,23.66912078857422,6951100,1089275.0,0.1027545590443044,CWEN;CWEN.a,S&P SmallCap 600,Utilities,Corporate Action,1.0,0.0,0.02188002437202,0.0317580941408876
2022-12-05,13.09000015258789,13.119999885559082,12.239999771118164,12.260000228881836,7865400,1709555.0,0.0242272310262037,CWK,S&P SmallCap 600,Real Estate,Index Review,1.0,0.0,-0.0634071744866988,0.0324204451692177
2024-02-29,13.600000381469728,13.850000381469728,13.010000228881836,13.029999732971191,12717600,1931880.0,0.0365950715445426,CXM,S&P SmallCap 600,Information Technology,Corporate Action,1.0,0.0,-0.0419118112140036,0.0221828982449291
2024-05-01,35.68000030517578,36.59000015258789,34.834999084472656,35.529998779296875,3930000,951845.0,0.0812537467849043,DOCN,S&P SmallCap 600,Information Technology,Corporate Action,1.0,0.0,-0.0042040786041458,0.0274063335010572
2022-05-13,9.0,10.1899995803833,8.880000114440918,9.600000381469728,13577500,2491365.0,0.2105927603129569,DVAX,S&P SmallCap 600,Health Care,Corporate Action,1.0,0.0,0.0666667090521919,0.0655121972104077
2023-09-29,20.690000534057617,21.059999465942383,20.61000061035156,20.82999992370605,2450700,2761910.0,0.0175867426686575,DXC,S&P SmallCap 600,Information Technology,Corporate Action,1.0,0.0,0.0067665242162744,0.0148768004883303
2023-03-06,103.8000030517578,106.3000030517578,102.8499984741211,103.25,772900,637665.0,0.0211650615837237,DY,S&P SmallCap 600,Industrials,Index Review,1.0,0.0,-0.0052986804969894,0.041429622113761
2022-06-29,25.0,25.0,23.700000762939453,23.75,152000,49640.0,-0.0404040404040404,EHAB,S&P SmallCap 600,Health Care,Corporate Action,1.0,0.0,-0.05,0.0174955210208277
2022-03-28,41.03047197714619,41.03047197714619,39.16638252212286,40.56421661376953,1100,6540.0,0.0113927450597703,EMBC,S&P SmallCap 600,Health Care,Corporate Action,1.0,0.0,-0.0113636363636363,0.0603870338688725
2023-09-05,33.250463143305275,34.548181394512724,33.212011308625506,34.0002555847168,1352400,586745.0,0.0281976265644086,ENR,S&P SmallCap 600,Consumer Staples,Index Review,1.0,0.0,0.0225498345144852,0.0296534205357504
2023-11-03,38.95000076293945,40.84000015258789,38.95000076293945,40.58000183105469,2119500,611185.0,0.0824219795744287,ENV,S&P SmallCap 600,Information Technology,Corporate Action,1.0,0.0,0.0418485503514076,0.0369146394521245
2024-09-09,53.2400016784668,54.790000915527344,52.29999923706055,52.34999847412109,4832700,3257780.0,-0.0157924454648527,ETSY,S&P SmallCap 600,Consumer Discretionary,Index Review,1.0,0.0,-0.0167168139798477,0.0223123522913653
2023-06-08,17.89570968192882,19.97683532630787,17.689561423916718,19.77068519592285,5043400,905985.0,0.2067104552562779,EXPI,S&P SmallCap 600,Real Estate,Corporate Action,1.0,0.0,0.1047723475245796,0.0501145035257529
2022-06-14,28.299999237060547,28.299999237060547,26.209999084472656,26.690000534057617,9159100,1628670.0,0.0557753089048356,EYE,S&P SmallCap 600,Consumer Discretionary,Corporate Action,1.0,0.0,-0.0568904150673806,0.0374496810984847
2023-09-05,19.353831475079826,19.550019065076032,18.461181495465784,18.48080062866211,5862600,7524730.0,-0.0518369587267147,FL,S&P SmallCap 600,Consumer Discretionary,Index Review,1.0,0.0,-0.0451089412213721,0.070982858130672
2024-03-28,51.08000183105469,53.459999084472656,50.5099983215332,52.06999969482422,1402000,591165.0,0.03745768319497,FOXF,S&P SmallCap 600,Consumer Discretionary,Corporate Action,1.0,0.0,0.0193813200524917,0.0262090786834155
2022-06-29,24.100000381469727,24.76000022888184,23.559999465942383,23.950000762939453,5573200,1919795.0,0.082730553990769,FTDR,S&P SmallCap 600,Consumer Discretionary,Corporate Action,1.0,0.0,-0.0062240504629039,0.0365029854375356
2023-06-29,34.54999923706055,35.5,34.0099983215332,35.41999816894531,808900,162900.0,0.0338587245838544,FTRE,S&P SmallCap 600,Health Care,Corporate Action,1.0,0.0,0.0251808668913529,0.0203664988880435
2022-04-06,21.066999435424805,22.270000457763672,20.200000762939453,20.64999961853028,11521300,1592660.0,0.0760812425138559,GOGO,S&P SmallCap 600,Communication Services,Corporate Action,1.0,0.0,-0.0197939824402959,0.0241542329157268
2024-06-10,21.040000915527344,21.65999984741211,20.76000022888184,21.13999938964844,1848800,1966960.0,0.0109994999480975,GO,S&P SmallCap 600,Consumer Staples,Index Review,1.0,0.0,0.0047527789814543,0.027876110882254
2022-07-14,23.700000762939453,23.989999771118164,23.15999984741211,23.6200008392334,3854000,682995.0,0.0879779749105014,GRBK,S&P SmallCap 600,Consumer Discretionary,Corporate Action,1.0,0.0,-0.0033755240983431,0.0415713600128787
2023-08-29,68.61000061035156,70.70500183105469,67.7750015258789,68.61000061035156,2315800,223685.0,0.1515609013390495,GSHD,S&P SmallCap 600,Financials,Corporate Action,1.0,0.0,0.0,0.0383509436932021
2024-07-17,17.860000610351562,17.860000610351562,17.350000381469727,17.479999542236328,11327200,3046730.0,0.0300530494706909,GTES,S&P SmallCap 600,Industrials,Corporate Action,1.0,0.0,-0.0212766548224521,0.0191038327310136
2022-09-28,16.469999313354492,17.540000915527344,16.309999465942383,17.139999389648438,5605100,1509555.0,0.0599875886690044,HAIN,S&P SmallCap 600,Consumer Staples,Corporate Action,1.0,0.0,0.0406800306148575,0.0315471642571229
2023-09-05,22.97837865383424,23.59916558628597,22.70968078189202,23.17295455932617,5139400,1831830.0,0.0840919066506655,HASI,S&P SmallCap 600,Financials,Index Review,1.0,0.0,0.0084677821887777,0.0479991650512658
2023-09-27,14.5,14.69499969482422,14.34000015258789,14.479999542236328,10298000,2252580.0,0.0797911787471579,HAYW,S&P SmallCap 600,Industrials,Corporate Action,1.0,0.0,-0.0013793419147359,0.0262099473612783
2023-03-06,5.900000095367432,5.960000038146973,5.599999904632568,5.610000133514404,16682300,13688435.0,-0.036082479717011,HBI,S&P SmallCap 600,Consumer Discretionary,Index Review,1.0,0.0,-0.0491525351127926,0.0292112871862656
2024-09-09,54.90999984741211,58.08000183105469,53.4900016784668,55.02999877929688,1167800,586130.0,0.003830702036514,HELE,S&P SmallCap 600,Consumer Discretionary,Index Review,1.0,0.0,0.0021853748355169,0.0291643216384198
2024-10-07,18.75,19.989999771118164,18.61000061035156,19.440000534057617,25996700,8580320.0,0.10079279173416,HIMS,S&P SmallCap 600,Health Care,Corporate Action,1.0,0.0,0.0368000284830729,0.0414539489182513
2023-09-05,22.191678966577086,22.61507804368676,22.05361237086857,22.072021484375,1761600,939005.0,-0.0045662092600895,HIW,S&P SmallCap 600,Real Estate,Index Review,1.0,0.0,-0.0053919977114982,0.0164596094956417
2022-09-06,11.723369945433014,12.076749247942304,11.590852075099994,11.608521461486816,4861300,1603450.0,0.0030534729825115,HPP,S&P SmallCap 600,Real Estate,Index Review,1.0,0.0,-0.009796541820378,0.0216728224708294
2024-06-10,3.7699999809265137,3.7699999809265137,3.5899999141693115,3.6549999713897705,6377700,8270775.0,-0.020107251286917,HTZ,S&P SmallCap 600,Industrials,Index Review,1.0,0.0,-0.0305039814638091,0.0495186650097439
2024-05-02,52.15999984741211,54.06999969482422,50.68000030517578,53.65999984741211,4934100,742410.0,0.121421140199895,IAC,S&P SmallCap 600,Communication Services,Corporate Action,1.0,0.0,0.0287576687957835,0.0321344976440967
2024-06-10,30.790000915527344,31.440000534057617,30.3799991607666,30.64999961853028,2025300,1167545.0,-0.0048701176053854,IART,S&P SmallCap 600,Health Care,Index Review,1.0,0.0,-0.004546972810464,0.0179145918101231
2023-11-28,86.48999786376953,88.36000061035156,84.41000366210938,84.62000274658203,1095400,392290.0,0.0027254812015298,ICUI,S&P SmallCap 600,Health Care,Corporate Action,1.0,0.0,-0.0216209407258042,0.047110067848968
2024-09-09,212.1000061035156,225.0,209.3950042724609,211.5200042724609,1440700,468910.0,0.0743600113092362,INSP,S&P SmallCap 600,Health Care,Index Review,1.0,0.0,-0.0027345677244894,0.0350238087853185
2022-06-06,12.390000343322754,12.4399995803833,11.949999809265137,12.0,9202500,2885965.0,0.0638298124178375,IRWD,S&P SmallCap 600,Health Care,Index Review,1.0,0.0,-0.03147702441614,0.0218523509788083
2023-03-06,15.075832996820614,15.38972066021659,14.98351278508152,15.066600799560549,3525400,1514130.0,0.0161892635679983,JBGS,S&P SmallCap 600,Real Estate,Index Review,1.0,0.0,-0.0006123838902972,0.0173006737402923
2023-09-05,5.909999847412109,6.099999904632568,5.829999923706055,5.889999866485596,18357500,14374435.0,-0.006745356325623,JBLU,S&P SmallCap 600,Industrials,Index Review,1.0,0.0,-0.0033840916147013,0.0128056057286851
2023-08-29,35.35814013628424,37.55506096989039,34.905556374157726,37.17790603637695,4518300,1012385.0,0.1386082339452274,JXN,S&P SmallCap 600,Financials,Corporate Action,1.0,0.0,0.0514666748046874,0.0358630839625528
2023-10-02,13.220045859074194,14.41751376454114,12.229500027616204,12.788957595825195,19934500,19934500.0,-0.0326086813801104,KLG,S&P SmallCap 600,Consumer Staples,Corporate Action,1.0,0.0,-0.0326086813801104,
2023-03-06,28.22300377779112,28.62360072536768,27.84148330848799,27.87009620666504,1451200,600760.0,0.0010277485955119,KMT,S&P SmallCap 600,Industrials,Index Review,1.0,0.0,-0.0125042526977156,0.0153198736014128
2024-06-10,174.5,182.97999572753903,173.4600067138672,176.8300018310547,1549900,267085.0,0.0754774589485021,KRYS,S&P SmallCap 600,Health Care,Index Review,1.0,0.0,0.0133524460232359,0.0258446464716924
2023-09-29,18.881685182152413,19.88027999632848,18.84503866727527,19.202333450317383,8017400,3906900.0,0.0427860610974639,KSS,S&P SmallCap 600,Consumer Discretionary,Corporate Action,1.0,0.0,0.0169819730109712,0.0254117007596019
2023-03-06,16.072473740586478,16.782858627832585,15.948155115050032,16.374387741088867,5869100,753580.0,0.1028708458210736,KW,S&P SmallCap 600,Real Estate,Index Review,1.0,0.0,0.0187845384211138,0.0261480989621788
2023-09-05,16.998631923634402,17.832286311758075,16.93943814161084,17.531381607055664,9248100,2384410.0,0.0795868027093109,LBRT,S&P SmallCap 600,Energy,Index Review,1.0,0.0,0.031340738820313,0.0224939873138721
2024-06-10,12.26407652794469,12.630908132941286,12.15501878986724,12.343391418457031,4270800,3636035.0,0.017156831348619,LEG,S&P SmallCap 600,Consumer Discretionary,Index Review,1.0,0.0,0.0064672533909597,0.0281870705787091
2022-09-26,14.869999885559082,15.229999542236328,14.40999984741211,14.56999969482422,13478900,2054585.0,0.0832713681369394,LESL,S&P SmallCap 600,Consumer Discretionary,Corporate Action,1.0,0.0,-0.0201748616707256,0.0328152340948344
2023-09-05,24.005431203096062,24.0978312154114,23.377113234212207,23.4140739440918,4063300,1826210.0,-0.0331934308883206,LNC,S&P SmallCap 600,Financials,Index Review,1.0,0.0,-0.024634311044077,0.0170730963936487
2022-06-29,41.220001220703125,42.52000045776367,40.43000030517578,41.310001373291016,4101500,812935.0,0.0937252018168746,LRN,S&P SmallCap 600,Consumer Discretionary,Corporate Action,1.0,0.0,0.0021834097506694,0.0377357062081638
2023-03-06,3.190000057220459,3.470000028610229,3.180000066757202,3.299999952316284,49719800,41351940.0,0.0410094236257312,LUMN,S&P SmallCap 600,Communication Services,Index Review,1.0,0.0,0.0344827251168362,0.0519941913274165
2024-05-06,18.440000534057617,21.030000686645508,18.229999542236328,20.670000076293945,87046900,43372150.0,0.1797944940768769,MARA,S&P SmallCap 600,Information Technology,Corporate Action,1.0,0.0,0.1209327265537572,0.0697330870945098
2022-12-13,8.989999771118164,9.25,8.789999961853027,9.239999771118164,57500,68833.33333333333,0.087058796602137,MBC,S&P SmallCap 600,Industrials,Corporate Action,1.0,0.0,0.0278086770150056,0.1886685856615061
2022-09-26,9.479999542236328,9.800000190734863,9.210000038146973,9.289999961853027,6462600,2260950.0,0.0764773857079914,MCW,S&P SmallCap 600,Consumer Discretionary,Corporate Action,1.0,0.0,-0.0200421507972435,0.0382419322253282
2022-09-06,30.610163102372603,31.452474684152826,29.915950143841112,30.064048767089844,818300,586675.0,-0.0133657591494307,MCY,S&P SmallCap 600,Financials,Index Review,1.0,0.0,-0.0178409482320082,0.0198482133361287
2024-10-08,28.209999084472656,28.709999084472656,28.11000061035156,28.11000061035156,5043700,1613690.0,0.0244169119261625,MDU,S&P SmallCap 600,Industrials,Corporate Action,1.0,0.0,-0.0035447882795621,0.0209831904914134
2024-03-04,66.19764534117157,74.81491329451893,65.86126123103767,74.52799987792969,1352400,222545.0,0.1921188993053249,MGEE,S&P SmallCap 600,Utilities,Index Review,1.0,0.0,0.1258406472590507,0.0453627002475174
2024-03-04,23.33915507807237,23.675682487465583,22.873956312319194,23.03232192993164,9059500,3138000.0,0.0117390541913804,MGY,S&P SmallCap 600,Energy,Index Review,1.0,0.0,-0.013146711914563,0.0151660740226663
2022-10-14,16.5393123626709,17.099965569047747,16.31504894139247,16.5393123626709,4271800,1371230.0,0.0411765631132985,MLKN,S&P SmallCap 600,Industrials,Corporate Action,1.0,0.0,0.0,0.054838224743629
2023-12-04,13.149999618530272,13.399999618530272,13.020000457763672,13.149999618530272,4227100,4404880.0,0.0061208818342766,MODG,S&P SmallCap 600,Consumer Discretionary,Index Review,1.0,0.0,0.0,0.0551563618816837
2024-03-04,4.053379489803419,4.164685001849607,3.932798297275653,4.071930408477783,21322500,19627530.0,0.0022830972517033,MPW,S&P SmallCap 600,Real Estate,Index Review,1.0,0.0,0.0045766547941121,0.0394686607740739
2024-09-09,14.119999885559082,14.269000053405762,13.404999732971191,13.59000015258789,3627100,2502070.0,-0.0230050106638752,MP,S&P SmallCap 600,Materials,Index Review,1.0,0.0,-0.0375353921577037,0.0362380848037824
2023-08-17,37.02999877929688,37.34000015258789,36.310001373291016,37.09000015258789,3244000,586700.0,0.0254354998677459,MRCY,S&P SmallCap 600,Industrials,Corporate Action,1.0,0.0,0.0016203449978118,0.0236685766803437
2023-07-28,203.0,213.5399932861328,200.27999877929688,212.2400054931641,1340800,179740.0,0.1164650114613492,MSGS,S&P SmallCap 600,Communication Services,Corporate Action,1.0,0.0,0.0455172684392319,0.0273042859671172
2022-09-06,57.71169958989849,58.91051682023562,56.7110348736989,56.99835205078125,571500,158065.0,0.0144593516637159,MTX,S&P SmallCap 600,Materials,Index Review,1.0,0.0,-0.0123605359777361,0.0191588895491974
2023-03-29,13.800000190734863,13.920000076293944,12.994999885559082,13.350000381469728,4055900,433260.0,0.0987654979930456,NABL,S&P SmallCap 600,Information Technology,Corporate Action,1.0,0.0,-0.0326086813801103,0.0265439985658505
2024-03-26,44.02000045776367,46.38999938964844,43.25,46.11000061035156,2616800,1646315.0,0.0877565764157934,NARI,S&P SmallCap 600,Health Care,Corporate Action,1.0,0.0,0.047478421873103,0.0609016239700593
2023-10-16,21.5,21.5,20.11000061035156,20.940000534057617,35900,35900.0,-0.0260464867880178,NATL,S&P SmallCap 600,Financials,Corporate Action,1.0,0.0,-0.0260464867880177,
2023-12-04,81.60351726738946,85.00366723676423,80.94889311334039,84.31973266601562,471000,61880.0,0.1122568739902143,NHC,S&P SmallCap 600,Health Care,Index Review,1.0,0.0,0.0332855186832936,0.0273636599647727
2023-01-27,32.906293920119445,33.2585312958197,31.91447069611032,32.0905876159668,4988800,1417055.0,0.0390156002004085,NOG,S&P SmallCap 600,Energy,Corporate Action,1.0,0.0,-0.0247887624821193,0.0252617347599593
2022-11-29,38.08035615770137,39.80370137242997,37.80239805019687,39.331172943115234,1510100,655345.0,0.0612502075321323,NUS,S&P SmallCap 600,Consumer Staples,Corporate Action,1.0,0.0,0.0328467722369476,0.0468826383379899
2023-09-05,10.291889979800196,10.291889979800196,9.80088374628775,9.810510635375977,8127900,4245580.0,-0.0485528143677129,NWL,S&P SmallCap 600,Consumer Discretionary,Index Review,1.0,0.0,-0.0467726865880823,0.0176320375014443
2023-10-16,16.32604142168795,16.531636681172337,15.573755348197835,15.755986213684082,5892100,3353280.0,-0.026558810490718,OGN,S&P SmallCap 600,Health Care,Corporate Action,1.0,0.0,-0.0349169277034047,0.0246487586103807
2023-09-05,56.95000076293945,61.43999862670898,56.79999923706055,59.220001220703125,929200,389140.0,0.0382187985656632,OMCL,S&P SmallCap 600,Health Care,Index Review,1.0,0.0,0.0398595334039202,0.0226465435277867
2023-02-17,65.85085196568035,70.70393214112984,65.03715714119139,68.98937225341797,1710200,223850.0,0.134979903460044,OTTR,S&P SmallCap 600,Utilities,Corporate Action,1.0,0.0,0.0476610430093347,0.0338442674033239
2022-09-06,16.437695080882058,16.52246949193484,15.344110190807111,15.649295806884766,8848200,1990530.0,0.068286868857317,OUT,S&P SmallCap 600,Real Estate,Index Review,1.0,0.0,-0.0479628847060342,0.0273270843063646
2022-10-07,7.489999771118164,7.724999904632568,7.079999923706055,7.190000057220459,22336800,4127945.0,0.0184136140927129,PAYO,S&P SmallCap 600,Information Technology,Corporate Action,1.0,0.0,-0.0400533675654464,0.0378733183052197
2024-01-03,28.41887759759864,28.486038728682868,27.459428684958628,27.776046752929688,1946500,964765.0,0.009062379411775,PDCO,S&P SmallCap 600,Health Care,Corporate Action,1.0,0.0,-0.0226198533865839,0.0106705068543223
2023-03-06,14.995345326505673,15.383413670500996,14.875939901187872,14.955543518066406,3397800,2258645.0,0.0094021267958266,PEB,S&P SmallCap 600,Real Estate,Index Review,1.0,0.0,-0.0026542775489746,0.0218547847728467
2024-06-10,17.149999618530273,17.700000762939453,16.959999084472656,17.25,6061500,6352895.0,0.0052447641834603,PENN,S&P SmallCap 600,Consumer Discretionary,Index Review,1.0,0.0,0.0058309261629183,0.0561196273679939
2024-09-09,23.780000686645508,23.934999465942383,23.18000030517578,23.540000915527344,2017400,1514945.0,0.0150927284781949,PGNY,S&P SmallCap 600,Health Care,Index Review,1.0,0.0,-0.0100925048018583,0.0247083237269984
2023-07-05,28.8078643511173,35.650818750766334,27.98863915067727,35.41950607299805,12492100,12492100.0,0.2295082218277773,PHIN,S&P SmallCap 600,Consumer Discretionary,Corporate Action,1.0,0.0,0.2295082218277773,
2023-09-05,22.390807086246166,23.273014533402225,21.98806016843585,22.016826629638672,4098700,1201705.0,0.0328384074266714,PINC,S&P SmallCap 600,Health Care,Index Review,1.0,0.0,-0.0167024107334307,0.0271705921235962
2024-09-09,168.07000732421875,178.2100067138672,166.44000244140625,172.27999877929688,1031600,278850.0,0.0992152330482423,PI,S&P SmallCap 600,Information Technology,Index Review,1.0,0.0,0.0250490347570269,0.0345926722248433
2023-12-04,94.43181902754614,96.42287571348088,92.49523688590456,96.3139190673828,1058900,231945.0,0.0806937398722877,PJT,S&P SmallCap 600,Financials,Index Review,1.0,0.0,0.0199307824334893,0.0219609476788141
