Date,Total_Position_Size,Total_Sale_Proceeds,RGL,Transaction_Costs,Slippage_Cost,Long_Overnight_Cost,Cumulative_Net_PnL
2022-03-28,1962465.868913963,1928294.4835561754,-34171.38535778762,655.954,0.09368201281756212,95.70381497717409,-34923.136854777615
2022-03-30,2900809.5274973484,2916450.878870964,15641.351373615558,887.409,0.038903421621205796,140.66939352521388,-20309.902778108888
2022-03-31,317146.02645697736,309507.85169696814,-7638.17476000922,217.26500000000001,0.010276197239120086,15.553188694739436,-28180.906003010088
2022-04-05,415482.35134124756,400617.13513946533,-14865.216201782227,212.36,0.015435755470441027,20.48954061408892,-43278.98718116188
2022-04-06,335525.6732082367,328884.2839244844,-6641.389283752302,318.53200000000004,0.004051594091321442,16.546471555474685,-50255.45898806375
2022-04-22,119354.72888460758,117483.45099163055,-1871.2778929770284,169.41,0.003632989757908538,5.787886852760423,-52301.9384008833
2022-04-29,790166.5074630737,769872.4201507568,-20294.08731231687,438.149,0.0323963141009211,38.534147487240304,-73072.74125700151
2022-05-13,1185150.2359160157,1228615.782425881,43465.546509865235,1349.1150000000002,0.029289649368616534,74.35600110267605,-31030.695037888327
2022-06-14,460913.597574234,434692.03169803624,-26221.56587619777,325.73400000000004,0.00843848617692759,27.654815854454043,-57605.65816842673
2022-06-27,1444659.6970714768,1414263.6865402223,-30396.010531254695,1276.548,0.017644342464204602,118.739153183957,-89396.97349720784
2022-06-29,5000000.0,4713478.130306512,-286521.86969348905,9624.270808547952,0.07071110558326602,412.3287671232877,-385955.51347747375
2022-07-14,424957.67403827235,412836.18400926585,-12121.490029006498,146.70299999999997,0.17080597239091802,35.27730828317713,-398259.1546207358
2022-07-19,448712.5043022889,461035.0993742466,12322.595071957738,905.907,0.0022112434233504514,37.372219536409816,-386879.8409795579
2022-07-22,368408.38772125245,363396.21243362426,-5012.175287628197,48.427,0.03794606912683152,30.48200906625157,-391970.9632223215
2022-07-25,742552.6362602235,757870.4988550186,15317.86259479518,486.28200000000004,0.009637780389455574,61.64204076351992,-377201.0343060702
2022-08-02,254403.21902685164,254931.0184731484,527.7994462967617,211.123,0.004146359399624195,26.485814583617433,-376910.84782071644
2022-08-05,1890901.0856651308,1824839.709865761,-66061.37579936982,950.9420000000001,0.054723875147637324,195.82482476203273,-444119.04516872345
2022-08-15,420526.14178390504,409025.6547122955,-11500.487071609532,126.379,0.013966784764571596,43.665591160575346,-455789.59079827834
2022-09-13,582514.6664997102,551514.5168753625,-31000.149624347687,720.9340000000001,0.004058983134921378,60.32617642106588,-487571.00465803023
2022-09-26,5000000.0,4828534.5026381835,-171465.49736181652,4998.1094446523175,0.02341757763336791,615.068493150685,-664649.7033752274
2022-09-28,583996.4384568215,600908.547625351,16912.10916852951,585.165,0.00994522922057772,71.67956285716603,-648394.4487147842
2022-10-07,2343986.929084035,2264460.504389739,-79526.42469429597,1455.4050000000002,0.041685471123903146,292.19563088581805,-729668.5157254371
2022-10-14,1118233.2543960954,1071747.859176445,-46485.39521965035,461.99100000000004,0.024451762648758875,139.08983493036362,-776755.0162317804
2022-10-18,2782310.0252887723,2801876.2002887726,19566.17500000028,1565.2939999999999,0.01156693182273244,346.0736305427678,-759100.2204292547
2022-10-28,1771096.7235581623,1826832.9178118582,55736.19425369578,717.135,0.03381436594220677,220.78055047094898,-704301.9755403958
2022-11-29,2687642.3245741506,2696003.8130987408,8361.488524590182,2138.1369999999997,0.07520727527317218,390.9967326983217,-698469.6959557793
2022-12-13,4717713.502317465,4800208.85692412,82495.35460665639,863.8951433333334,0.07166277081126649,685.0378510214401,-617523.3460062485
2022-12-20,2868880.7269743886,2899026.1280670166,30145.40109262825,2526.1870000000004,0.020759504011902543,455.87693743702613,-590360.0296105613
2022-12-29,1389637.469864125,1401340.267962551,11702.798098426138,1091.837,0.01833332745467359,220.8191048003267,-579969.9059502629
2023-01-27,466300.28330974863,454741.27634143835,-11559.006968310277,283.411,0.006618691502256706,74.09703132045321,-591886.4275685851
2023-01-31,931205.1389611259,937791.3359980232,6586.197036897414,920.277,0.010557100794085644,148.2274481469628,-586368.7455369355
2023-02-17,428732.3419592194,425641.4590869904,-3090.8828722290637,108.47900000000001,0.03580199516333675,71.06385394118568,-589639.2070651009
2023-02-24,500913.8108015457,507601.61175880424,6687.800957258558,469.58900000000006,0.005880464189368757,83.02817959861237,-583504.0291679051
2023-03-13,2219126.497746277,2249446.254098511,30319.7563522337,148.263,0.06152983916353471,367.8278167497254,-553700.4251622603
2023-03-14,2806467.0192121137,2914847.3887939453,108380.36958183162,580.11,0.027568759111653268,465.1815196228298,-446365.37466881063
2023-03-16,691065.0284032305,704802.6731520654,13737.644748834835,447.52400000000006,0.02874655219435933,114.92506088787971,-433190.2077274159
2023-03-29,63699.88082637787,61662.23650360109,-2037.6443227767813,90.56200000000001,0.005450133156488595,11.047130017286902,-435329.4666303431
2023-03-30,75886.36719837705,76925.90647506714,1039.5392766900914,21.01,0.02756577099994849,13.13977645736282,-434324.10469588137
2023-04-26,84297.34846649168,87691.87308311464,3394.5246166229626,161.644,0.0036510684000278988,14.549953296956097,-431105.7776836238
2023-05-02,1983605.6466669159,1995557.5022748946,11951.855607978825,446.398,0.028020182216990482,342.91922275255445,-419943.2673185797
2023-05-26,573633.0254132918,548595.1933124543,-25037.83210083749,302.379,0.016310955834722297,103.09678484140255,-445386.5915152145
2023-06-08,525690.6953618228,546643.7721859933,20953.076824170334,445.603,0.014060729573856061,94.33627546903945,-424973.46802724275
2023-06-21,435324.1149549845,441132.52898370253,5808.41402871802,711.599,0.0023860137450017957,78.11980693027805,-419954.77519146877
2023-06-29,112563.89751434326,115398.35403442383,2834.4565200805664,65.16,0.011205323811086701,20.230662128605253,-417205.72053884063
2023-07-05,5000000.0,6147541.109138886,1147541.1091388864,3471.2743291614934,0.0,898.6301369863013,725965.484133898
2023-07-20,992858.9493678877,1000487.6453121186,7628.695944230887,292.61100000000005,0.009267936331872645,178.442594735708,733123.1172154569
2023-07-28,364872.2,381480.18587341317,16607.985873413156,35.948,0.04413233004323152,67.97619068493151,749627.134765855
2023-08-02,902324.2114095509,925340.4704963684,23016.25908681762,97.326,0.10431744457263972,168.10423664616292,772377.859298582
2023-08-17,1789533.4755101877,1767424.3825291137,-22109.092981074034,487.06557999999995,0.018628216545930637,333.39253790326785,749448.2895713882
2023-08-18,815815.8786126173,832339.9177921296,16524.039179512358,285.803,0.032019942968349875,151.9876157415287,765534.5061152161
2023-08-22,5000000.0,5099225.332113455,99225.33211345441,4216.533117488061,0.006795263555672858,931.5068493150686,859611.7914666038
2023-08-29,511430.78688398615,529853.8238916397,18423.037007653562,247.214,0.03104686716526462,95.28025618660564,877692.3031712036
2023-09-27,1541611.134942919,1582045.9101745605,40434.7752316416,789.8820000000001,0.012898345346019595,288.04898466604686,917049.1345198338
2023-09-29,1309127.7521317033,1325521.8164632795,16394.064331576228,1333.7620000000002,0.0062711174665739285,244.25095868539447,931865.1796216072
2023-10-02,2635350.041777145,2549414.7519397736,-85935.28983737156,3986.9,0.0,492.41335027178445,841450.5764339638
2023-10-10,882410.4409638678,872714.4629318238,-9695.978032044019,158.342,0.020507282466778635,164.63603021819011,831431.5998644192
2023-10-16,5000000.0,5124013.81598632,124013.81598632078,625.7201458640063,0.10588352315053495,932.876712328767,953886.7131090241
2023-10-18,1858775.4500263215,1756417.121225357,-102358.32880096429,430.915,0.026253875100222694,346.2924126076435,850751.1506415771
2023-11-03,2103515.0846216204,2105763.855352783,2248.7707311629783,402.73600000000005,0.04317396004375616,393.0403527977933,852204.1018459823
2023-11-08,577438.3453402496,580386.8285293578,2948.4831891081994,52.281000000000006,0.06543996732217756,107.89395932110968,854992.344635802
2023-11-09,949107.435372162,938235.0254717007,-10872.409900461294,617.7040000000001,0.01286145952763956,177.34007422570264,843324.8777996554
2023-11-28,2649879.029182411,2636207.437563381,-13671.591619029583,1265.48971,0.05728311939715003,495.1280816170971,827892.6111058893
2023-12-20,495801.4969313671,490963.5893003463,-4837.907631020731,452.592,0.009891100571436481,92.504334085003,822509.597249683
2023-12-28,167494.82273225786,178129.41515483859,10634.592422580725,221.55400000000003,0.004727418812032715,31.663404845276144,832890.9675399996
2024-01-03,1754700.7600446062,1724175.7277088163,-30525.032335789874,990.435,0.009164970634323576,331.2298147043105,801044.2612245348
2024-01-18,2470202.1247694283,2448435.6270069126,-21766.497762515908,815.2200000000001,0.04919039317096047,460.87880738848776,778001.6154642373
2024-02-27,1230565.7187123967,1195529.4208934784,-35036.29781891825,675.0060000000001,0.0035372993477952213,229.59322039538137,742060.7148876244
2024-02-29,262735.68736953737,251723.95884132385,-11011.728528213513,386.376,0.0024020785399269306,49.09198322904781,730613.5159741032
2024-03-26,1311516.5843019485,1359738.0872619632,48221.50296001439,377.562,0.07460762818045336,245.0559754777888,778212.3263510116
2024-03-27,2294860.5418467526,2508375.4963239674,213514.95447721472,4056.3920000000003,0.007927949296807277,429.4218493373512,987241.4590509397
2024-03-28,2318359.8276602863,2344157.2671617037,25797.43950141716,2242.878,0.01713695803025816,434.45428003277686,1010361.549135366
2024-04-01,5000000.0,5001495.835964036,1495.8359640361741,1350.5952705522936,0.0,938.3561643835617,1009568.4336644663
2024-04-18,1593429.0203456273,1562876.1671279904,-30552.853217636934,131.139,0.109858594361087,296.8580092698703,978587.4735789651
2024-04-19,170749.99780511978,167646.7065525055,-3103.29125261429,47.023,0.01788268721078037,31.857739316516863,975405.2837043471
2024-05-01,339618.29890480044,338190.5168807984,-1427.782024002052,190.36900000000003,0.0077858455335801345,63.45744653508875,973723.6674479644
2024-05-02,387241.05486717226,398377.2048671723,11136.150000000023,148.482,0.013345630369167876,72.24963242864227,984639.0724699055
2024-05-06,5000000.0,5387475.387740397,387475.3877403973,3760.0561513166676,0.026214027929641698,932.876712328767,1367421.5011326293
2024-05-30,1706109.4851524355,1726924.1601524355,20814.675000000047,277.529,0.027466322625720765,319.2528159887982,1387639.366850318
2024-06-21,439948.03235672356,445252.20460033417,5304.1722436106065,149.665,0.01070335093521103,82.08345480409005,1392711.7799357735
2024-06-28,336848.7153030395,329154.2244949341,-7694.4908081054455,189.988,0.0132094332625821,63.032239055335886,1384764.2556791794
2024-07-17,2940176.567790222,2813094.104182815,-127082.46360740671,902.134,0.04331128422505476,551.7865613524116,1256227.828199136
2024-07-24,2349201.6148998667,2329969.324588299,-19232.290311567922,1905.35,0.017454780748013123,440.233946463427,1234649.936486324
2024-08-07,89272.84233055114,91892.09183263779,2619.249502086648,145.514,0.0036485973584849175,16.705027756648335,1237106.9633120566
2024-09-25,1884769.8093177797,1915052.3819883347,30282.572670554975,1254.756,0.011735095380838695,327.3819340020472,1265807.386313514
2024-09-27,2298882.277772787,2341847.23528862,42964.9575158332,317.025,0.07108794627866699,399.3127024953279,1308055.9350389056
2024-10-02,369680.6134546757,377597.96838369366,7917.354929017951,609.029,0.0032880480602159455,65.0232750240827,1315299.2344048514
2024-10-07,1608810.0,1668014.2538238524,59204.2538238524,1716.064,0.006188667867042838,279.0073232876712,1372508.4107167483
2024-10-08,2520310.1191604617,2488278.3037834167,-32031.815377044666,931.1010000000001,0.015388329986969571,437.77441521855695,1339107.704536155
