Date,Total_Position_Size,Total_Sale_Proceeds,RGL,Transaction_Costs,Slippage_Cost,Long_Overnight_Cost,Cumulative_Net_PnL
2023-06-08,525690.6953618228,546643.7721859933,20953.076824170334,445.603,0.014060729573856061,94.33627546903945,-144149.44895421478
2023-06-21,435324.1149549845,441132.52898370253,5808.41402871802,711.599,0.0023860137450017957,78.11980693027805,-139130.75611844077
2023-06-29,56281.94875717163,57699.177017211914,1417.2282600402832,32.58,0.0056026619055433505,10.115331064302627,-137756.2287921267
2023-07-05,3598707.222605924,4424640.118144989,825932.8955390649,2498.42,0.0,646.7813528847906,685031.4653940534
2023-07-28,364872.2,381480.18587341317,16607.985873413156,35.948,0.04413233004323152,67.97619068493151,701535.4829444515
2023-08-17,217255.0028381348,217607.03089523315,352.02805709835957,117.34,0.006978399617008954,40.47490463833744,701729.6891185119
2023-08-18,379967.1802604676,384341.7831886292,4374.602928161621,178.556,0.010013624433569413,70.78840618551177,705854.9376268635
2023-08-22,1259415.2060169082,1265806.199476059,6390.993459150894,384.6820000000001,0.009963625622714073,234.63077810725963,711626.6083442814
2023-08-29,511430.78688398615,529853.8238916397,18423.037007653562,247.214,0.03104686716526462,95.28025618660564,729707.1200488813
2023-09-05,5000000.0,4952616.692590428,-47383.30740957256,6428.847584934318,0.06807743125787245,932.876712328767,674962.0202646144
2023-09-27,326624.1,326173.5736885071,-450.52631149289664,450.516,0.003025966715462836,61.02948936986302,673999.9454377849
2023-09-29,1309127.7521317033,1325521.8164632795,16394.064331576228,1333.7620000000002,0.0062711174665739285,244.25095868539447,688815.9905395582
2023-10-02,2635350.041777145,2549414.7519397736,-85935.28983737156,3986.9,0.0,492.41335027178445,598401.3873519149
2023-10-16,555176.3817851777,535859.7946979523,-19316.5870872254,677.836,0.003204099110678509,103.5822235604674,578303.3788370299
2023-10-18,162821.28754959107,162171.88794631956,-649.3996032715077,59.036,0.00968597989844689,30.333828913348476,577564.5997188651
2023-11-03,238056.5621629715,248018.8841911316,9962.322028160095,122.23700000000001,0.011448170719723087,44.4807055877114,587360.1925932668
2023-11-08,577438.3453402496,580386.8285293578,2948.4831891081994,52.281000000000006,0.06543996732217756,107.89395932110968,590148.4353830866
2023-11-09,187115.17500000002,191077.620750822,3962.445750821993,146.757,0.007951309184069746,34.96234228767124,593929.1538403117
2023-11-28,716609.0614530937,716040.7153681566,-568.3460849371622,355.49978,0.044218937229398965,133.8979123043863,592871.365844133
2023-12-04,5000000.0,5041606.616320744,41606.61632074467,2780.526585985287,0.08640833297982205,941.0958904109589,630756.2732801484
2023-12-20,495801.4969313671,490963.5893003463,-4837.907631020731,452.592,0.009891100571436481,92.504334085003,625373.2594239421
2023-12-28,167494.82273225786,178129.41515483859,10634.592422580725,221.55400000000003,0.004727418812032715,31.663404845276144,635754.6297142587
2024-01-03,274175.3844544725,267973.57745590206,-6201.80699857045,192.953,0.0024144708486289403,51.755298599762064,629308.1120026177
2024-01-18,730277.6424589424,753385.8400806427,23108.197621700354,598.4340000000001,0.005547657216922196,136.2518012368602,651681.618275424
2024-02-29,262735.68736953737,251723.95884132385,-11011.728528213513,386.376,0.0024020785399269306,49.09198322904781,640234.4193619029
2024-03-04,4439520.000174313,4514058.751091051,74538.75091673847,6407.044000000001,0.10207834918262837,828.304964416084,707537.7192358761
2024-03-26,724707.870536232,759115.8565483094,34407.986012077425,329.26300000000003,0.02134562678798671,135.4111692344412,741481.0097330923
2024-03-27,1590180.252293587,1795807.002293587,205626.75,2741.69,0.005458728128946048,297.5597567990465,944068.5045175651
2024-03-28,1530706.6240380593,1551969.123327017,21262.499288957857,1759.5560000000003,0.013648413203309999,286.8502276279541,963284.5839304818
2024-04-18,468255.09804338124,458279.47827911377,-9975.619764267467,23.405,0.0663087870035423,87.23656621082172,953198.2562912165
2024-04-19,170749.99780511978,167646.7065525055,-3103.29125261429,47.023,0.01788268721078037,31.857739316516863,950016.0664165985
2024-05-01,339618.29890480044,338190.5168807984,-1427.782024002052,190.36900000000003,0.0077858455335801345,63.45744653508875,948334.4501602158
2024-05-02,387241.05486717226,398377.2048671723,11136.150000000023,148.482,0.013345630369167876,72.24963242864227,959249.8551821569
2024-05-06,5000000.0,5604663.632768786,604663.6327687856,5422.993335347564,0.007369338465496764,932.876712328767,1557557.6105339276
2024-06-10,5000000.0,5065998.514656572,65998.51465657217,4213.189870397122,0.1093975230827727,934.2465753424659,1618408.579347237
2024-06-28,336848.7153030395,329154.2244949341,-7694.4908081054455,189.988,0.0132094332625821,63.032239055335886,1610461.055090643
2024-07-17,544145.9965957642,532568.3900531769,-11577.60654258728,609.346,0.002716639255309866,102.12055004605438,1598171.9792813703
2024-07-24,650126.3953735759,645950.0689105988,-4176.326462977071,399.745,0.013738255652517016,121.8319053248016,1593474.0621748127
2024-08-07,89272.84233055114,91892.09183263779,2619.249502086648,145.514,0.0036485973584849175,16.705027756648335,1595931.0890005452
2024-09-09,5000000.0,4993222.483818266,-6777.516181733532,3806.9400085829425,0.1811840967917646,936.9863013698629,1584409.465324762
2024-09-25,1880693.3093177797,1911370.3819883347,30677.072670554975,1252.126,0.007084953777799389,326.6738515362938,1613507.731058827
2024-09-27,1657467.9585285187,1698916.059167862,41448.10063934326,227.76,0.056822594536336216,287.8999138923509,1654440.1149616833
2024-10-02,369680.6134546757,377597.96838369366,7917.354929017951,609.029,0.0032880480602159455,65.0232750240827,1661683.4143276291
2024-10-07,1608810.0,1668014.2538238524,59204.2538238524,1716.064,0.006188667867042838,279.0073232876712,1718892.590639526
2024-10-08,455221.9342262268,453608.26884918206,-1613.6653770447592,322.738,0.004713077606747921,79.07142638340488,1716877.1111230203
